,msd_id,echo_nest_id,artist,title,year,peak,weeks
6613,TRQRHUG128F14A8949,SOOBHVK12A6D4F9898,Sugarland,Settlin',2006,18,54
6614,TRQRBJK12903CCC08F,SOZOBZM12AF72A7395,Lady Antebellum,American Honey,2009,20,25
6615,TRQRLMO128F92DC842,SOBWNBQ12AF72A9845,Carly Simon,You're So Vain,1972,17,1
6616,TRQROPW128F14585AF,SOMYORS12A58A7B708,Maxi Priest,Close To You,1990,30,1
6617,TRELJVU128F4257BA8,SOTLALL12A8AE47F34,Maxi Priest,Close To You,1990,30,1
6618,TREDBDB128F14584E2,SOXUYJH12A6D4F748D,Maxi Priest,Close To You,1990,30,1
6619,TRQRXXD128F92FEA2B,SONTVOE12AB0181499,Dee Clark,How About That,2000,11,33
6620,TRZOSSR12903C9EF44,SODGCSB12AB018ACAE,Dee Clark,How About That,2000,11,33
6621,TRNPJEB128E0790AC5,SOAYNDE12A6701E657,Dee Clark,How About That,2000,11,33
6622,TRXJJUG128F42246AE,SOEUEGR12A6D4FB330,Dee Clark,How About That,2000,11,33
6623,TRQRKGB128E078122A,SOSNTPY12A6D4F8471,U2,Vertigo,2004,20,31
6624,TRAEWXY128E0786183,SOSGXII12A67020363,U2,Vertigo,2004,20,31
6625,TRYIUDT128F933ADB9,SOWKNSR12A6310E31E,U2,Vertigo,2004,20,31
6626,TRQRKWP12903CBE62F,SOKHFNU12AB018AC1E,Kris Kross,Warm It Up,1992,20,13
6627,TRQOKXQ128F9343076,SOXBXCK12AB0186500,Kris Kross,Warm It Up,1992,20,13
6628,TRQBMQE128F14A2E8E,SONKCZI12AF72A35C1,Wang Chung,Praying To A New God,1997,7,63
6629,TRQBGCA128F932796E,SODVDBB12AB017F33F,Bad Company,Feel Like Makin' Love,1975,15,10
6630,TRZSKZA12903CEA4F3,SORIQXH12AB018E7C8,Bad Company,Feel Like Makin' Love,1975,15,10
6631,TRQBFEY128F934A8C2,SOKCFKG12AB0184404,Tony Bellus,Robbin' The Cradle,1991,26,25
6632,TRVMWQW128F9323721,SOMWVOQ12AB01850D8,Tony Bellus,Robbin' The Cradle,1991,26,25
6633,TRQBLYT128F931B322,SOOMHNV12AB017F644,The Temptations,Beauty Is Only Skin Deep,1966,12,3
6634,TRIAYKY128E079202E,SOWGWCB12A6701D804,The Temptations,Beauty Is Only Skin Deep,1966,12,3
6635,TRUAUPB128F92E80F4,SOILUFP12A8C144413,The Temptations,Beauty Is Only Skin Deep,1966,12,3
6636,TRQBJYG12903CD2B03,SOLOCZW12AB018B623,Otis Redding,Mr. Pitiful,1965,9,41
6637,TRQBSNR128F425B3BE,SOABLMQ12D02199D0F,Dolly Parton,9 To 5,1980,26,1
6638,TRQBVHC128F92D0D22,SOVLICS12A8C141C69,Gary's Gang,Keep On Dancin',1978,10,41
6639,TROYUZD128F931BEC3,SOINJBN12AB017C6F2,Gary's Gang,Keep On Dancin',1978,10,41
6640,TRQBKHA128F427F202,SOXPPRL12A8C1393FE,Jimmy Dean,P.T. 109,1988,11,8
6641,TRNPSHT128F92F12F6,SOOTOQC12A8C1429B3,Jimmy Dean,P.T. 109,1988,11,8
6642,TRPQKTM12903CD7DAE,SOUVLVK12A58A7B4BE,Jimmy Dean,P.T. 109,1988,11,8
6643,TRQBYMP12903CBEEE1,SOMPVFF12AB0186D30,The Sylvers,Any Way You Want Me,1977,9,72
6644,TRQFRQQ128F425A4FE,SOJEMWV12A8AE469D9,Bay City Rollers,The Way I Feel Tonight,1977,17,24
6645,TRQFRTQ128F931C657,SOLFPMK12AB0180FD9,The Yardbirds,Heart Full Of Soul,1965,12,9
6646,TRQFINM128F4249DC1,SOIOPTI12A6D4FCC7D,John Travolta,All Strung Out On You,1996,8,34
6647,TRQFTMR128F931FB00,SOMLQGF12AB0184C2A,Demi Lovato,Don't Forget,2008,9,41
6648,TRQFDMK128F4261E4E,SOVAAND12A8C13A6C3,Juice Newton,Queen Of Hearts,1981,27,2
6649,TRTXISR128F4269EF3,SODJKXG12A8C135EDF,Juice Newton,Queen Of Hearts,1981,27,2
6650,TRQFXIG128F92C3060,SOGYELC12D021B12AB,Sarah McLachlan,Angel,1997,28,4
6651,TRZCJIF128F42850DF,SOTNVSA12A8C1392FA,Sarah McLachlan,Angel,1997,28,4
6652,TROQCDM128F42AE358,SOZXPWK12A8C13E9CE,Sarah McLachlan,Angel,1997,28,4
6653,TRQQHNA12903CBC90B,SOMROBK12AB01853D7,Freddy Cannon,Action,1992,9,13
6654,TRQQQUV12903CC84BF,SOPWJHH12A8C142796,Boy Meets Girl,Waiting For A Star To Fall,1988,25,5
6655,TRQQNHP128F1459C31,SOGNRSJ12A6D4F9042,Mary J. Blige,No More Drama,2001,20,15
6656,TRQQNYV128F427042B,SONBNVK12A8C13571E,Yankee Grey,Another Nine Minutes,1999,8,74
6657,TRQQUOY128E079428B,SONKNOF12A6701EBA2,The Miracles,Everybody's Gotta Pay Some Dues,1994,8,52
6658,TRQQEEF128F92D5BC4,SOOQQIV12A8C145252,Lesley Gore,Maybe I Know,1964,10,14
6659,TRQQJNH12903C96FED,SOTYDFR12A8C13F9F5,Neil Diamond,Love On The Rocks,1980,20,2
6660,TRDDRCC128F4261D57,SOVRCKZ12D02199F38,Neil Diamond,Love On The Rocks,1980,20,2
6661,TRQQSBC128F4267D2C,SOQKXIM12A8C131C4A,Karla Bonoff,Baby Don't Go,1979,7,69
6662,TRJFFLK128F4270B04,SOLQKYQ12A8C133322,Karla Bonoff,Baby Don't Go,1979,7,69
6663,TRQQDNO128EF342BB3,SOHCDNP12A67AE113A,Elton John,Candle In The Wind,1973,21,6
6664,TRULXIO12903CB6ABD,SOJGHQX12AB018A344,Elton John,Candle In The Wind,1973,21,6
6665,TRQQDWX128F42727EA,SOLPBJV12A8C134604,Buddy Jewell,Help Pour Out The Rain (Lacey's Song),2003,20,29
6666,TRQQOJF128F42BC5A3,SOLVKEB12A8C1409AB,Lonestar,Mr. Mom,2004,20,33
6667,TRQQYBG128F93227CD,SOLWGIF12A58A7C543,Mary Wells,Two Wrongs Don't Make A Right,1962,100,100
6668,TRQZMHS128F9311D90,SOIMAAD12AB017CE47,Count Five,Psychotic Reaction,1986,12,5
6669,TRKCCNP128F92F88D6,SOITARW12A8C14446D,Count Five,Psychotic Reaction,1986,12,5
6670,TRQZMLE128F426306A,SOOLQAH12A8C13181F,Kenny Loggins,Meet Me Half Way,1987,25,11
6671,TRQZMPH128F92E3A7F,SOWWNDT12A8AE49A4C,Daughtry,Home,2006,37,5
6672,TRPYZTR128F425F0B0,SOXMMEN12A8AE49A4F,Daughtry,Home,2006,37,5
6673,TRQZMMD128F4299947,SOTEAPK12A6D4F6307,Hot Chocolate,Disco Queen,1974,11,28
6674,TRQZWCU12903CE8FCD,SOEESKZ12A58A794C3,Johnny Mathis,Misty,1962,17,12
6675,TRQZGAT128F935EB0C,SOSOTWQ12AF72A10A1,The Vogues,You're The One,1966,12,4
6676,TREEDXS128F92F141A,SOZDFHR12A8C1425CF,The Vogues,You're The One,1966,12,4
6677,TRQZREF128F146D5C8,SOIOLXQ12A6D4F6BA9,Neil Sedaka,Bad Blood,1987,14,1
6678,TRQZQFH128F9303993,SOPDCWZ12AB0185248,Loverboy,The Kid Is Hot Tonite,1980,7,55
6679,TRQZPDK128F145FE91,SOTPCBL12A6D4F633A,Marie Osmond,Who's Sorry Now,2009,6,40
6680,TRQZUQO128F1461F0C,SOYCXGT12AF72A6DAF,Deana Carter,Did I Shave My Legs For This?,1996,6,85
6681,TRKAJMY128F92F90A0,SORCNGY12A8C143E4E,Deana Carter,Did I Shave My Legs For This?,1996,6,85
6682,TRQZLFJ128F1498A04,SOAEIVS12A6D4F6EEF,The Ronettes,Do I Love You?,1988,9,34
6683,TRQZJPG128F149BA70,SOITCZM12A6D4F9538,Secondhand Serenade,Vulnerable,2007,83,83
6684,TRQZVHY128F421CB73,SOEMSAD12A6D4FCCD0,The Supremes,I Hear A Symphony,1977,10,1
6685,TRZPUKF128F146E187,SOCOOAH12A6D4F8BC9,The Supremes,I Hear A Symphony,1965,10,1
6686,TRQIQMT128E0791D9C,SOAHHMT12B0B807675,Bryan Adams,Summer Of '69,1984,17,5
6687,TRUAXHV128F42694E8,SONIXNN12D02194E68,Bryan Adams,Summer Of '69,1984,17,5
6688,TRVYXGT128F1453DD4,SOBDJJR12D02194C63,Bryan Adams,Summer Of '69,1984,17,5
6689,TRQIZVH128F428075C,SOYCSYU12AB01849E8,Gretchen Wilson,Redneck Woman,2004,20,22
6690,TRQIAWV128F4290C30,SOCTIAO12A8C138DCF,Five Star,Can't Wait Another Minute,1986,14,41
6691,TRQINCZ128F931401E,SOOROSF12AB01809EF,Tammy Wynette,D-I-V-O-R-C-E,1989,6,63
6692,TRQIESP128F428CA9D,SOCMJQF12AF72A566A,Whitney Houston,Where Do Broken Hearts Go,1987,18,1
6693,TRQISDF12903CB0595,SOCROAQ12A58A7A613,Otis Redding,Pain In My Heart,1964,11,61
6694,TRQIDDT128F92F1218,SOBATYS12A58A76C6E,The Kingston Trio,Greenback Dollar,1963,11,21
6695,TRETZWF128F92F121A,SOBOBGZ12A8C143565,The Kingston Trio,Greenback Dollar,1963,11,21
6696,TRQIDBV128F92D3F09,SOCNGBI12A8C1444A9,The Whispers,It's A Love Thing,1981,15,28
6697,TRQAMVI128F931F23E,SOJXKRU12A8C140023,The Jacksons,Enjoy Yourself,1976,21,6
6698,TRSTHHV128F4267689,SOZLAXQ12AF72A64C8,The Jacksons,Enjoy Yourself,1976,21,6
6699,TRYRGJV128F42690CC,SOOLZTM12A58A7B918,The Jacksons,Enjoy Yourself,1976,21,6
6700,TRQAGLN12903CA6060,SOLVSRB12D0219149D,Tony Bennett,I Left My Heart In San Francisco,1962,21,19
6701,TRESLMZ12903CE9AD8,SOCVUHG12D02199F5A,Tony Bennett,I Left My Heart In San Francisco,1962,21,19
6702,TRQAGHX128F425EEBD,SOGRWVE12A8AE488B1,Michael Jackson,The Way You Make Me Feel,1987,18,1
6703,TRYEOWZ128F92CBBC9,SOWXIKR12AF72A587E,Michael Jackson,The Way You Make Me Feel,1987,18,1
6704,TRQAGKQ128F42A8119,SOENPDM12A58A765DE,Ian Gomm,Hold On,1978,12,18
6705,TRQABRI128F14AD376,SOLGAES12A6D4FBE25,The Dixie Cups,Iko Iko,1964,10,20
6706,TRPCNKD12903CEF9A4,SOAIWCC12AC907107C,The Dixie Cups,Iko Iko,1964,10,20
6707,TRQANKG128F146963A,SOHHUCO12A58A7A2C7,Julian Lennon,Jesse,1984,6,54
6708,TRQAPGQ128F14689D3,SOYLIUS12A6D4F7F45,Little River Band,Take It Easy On Me,1981,19,10
6709,TRQOHPD128F932A8E2,SOCOAPL12A58A77E3E,Little River Band,Take It Easy On Me,1981,19,10
6710,TRQAPEY12903CAB54A,SODEPMS12AB01897DE,The Vogues,Magic Town,1966,9,21
6711,TRQATTZ128F92EC39C,SOXXSIR12AB0179D17,The Marvelettes,I'll Keep Holding On,1965,7,34
6712,TRSPLUA128F93227E5,SOWPKOR12AB0180F04,The Marvelettes,I'll Keep Holding On,1965,7,34
6713,TRQALCW128F426951B,SOCHNSH12A8AE48C68,Simply Red,It's Only Love,1989,9,57
6714,TRQAEUL128F4265789,SORWCMR12A8C131E36,Billy Joel,Goodnight Saigon,1982,7,56
6715,TRAJQZO128F4267380,SONKPTD12CF530D514,Billy Joel,Goodnight Saigon,1982,7,56
6716,TRNZWSG12903CBA487,SOBQWLI12AB0181511,Billy Joel,Goodnight Saigon,1982,7,56
6717,TRQASXH128F4285461,SORXWIN12A58A7AF99,The Main Ingredient,Everybody Plays The Fool,1972,18,3
6718,TRUQEMH128F42AC494,SODOLUT12A8C13EFF2,The Main Ingredient,Everybody Plays The Fool,1972,18,3
6719,TRQASGZ128F92F136D,SOKFPKE12A8C14023A,Lesley Gore,You Don't Own Me,1963,13,2
6720,TRNLTWI128F42405D4,SOVZRUH12A8C132E34,Lesley Gore,You Don't Own Me,1963,13,2
6721,TRPSKNH128F92D5BC1,SOAQYAG12A8C145246,Lesley Gore,You Don't Own Me,1963,13,2
6722,TRDDTKY128F92EF9B8,SOQZEOV12A8C140763,Lesley Gore,You Don't Own Me,1963,13,2
6723,TRXHIEN128F92C94CD,SOEWSYS12A8C14153E,Lesley Gore,You Don't Own Me,1963,13,2
6724,TRQAVMW128F930316A,SOSVUHQ12AB018574A,3rd Bass,Pop Goes The Weasel,1991,13,29
6725,TRQADFZ128E078880F,SOFENWZ12A6701E2A4,50 Cent,Outta Control,2005,92,92
6726,TROWZRD128E0794661,SOXGRNQ127D97672CE,50 Cent,Outta Control,2005,92,92
6727,TRQAOFW128E0792D53,SOTFEZY12A6702096B,Stevie Wonder,You Are The Sunshine Of My Life,1972,17,1
6728,TRJAUDT128F92D47DA,SOEIEHK12CF5F88AA3,Stevie Wonder,You Are The Sunshine Of My Life,1972,17,1
6729,TRXTHQI128F14623D7,SOPMQFR12A6701FC26,Stevie Wonder,You Are The Sunshine Of My Life,1972,17,1
6730,TRQAKWW128F1496352,SOWVVKB12A6D4F889E,Stevie Wonder,Shoo-Be-Doo-Be-Doo-Da-Day,1968,13,9
6731,TRQNWGN128F14567C2,SOTKNMN12A8C1374FE,Tom Petty,Runnin' Down A Dream,1989,14,23
6732,TRDWPZT128F4274A8D,SOCFSEN12A8C13F49D,Tom Petty,Runnin' Down A Dream,1989,14,23
6733,TRQNGQK12903CD2B0B,SOOTYTN12AB018B63C,Otis Redding,That's How Strong My Love Is,1965,4,74
6734,TRQNQGT128F4276588,SOTJAYI12A58A7C095,Joe Walsh,Space Age Whiz Kids,1995,8,52
6735,TRQNNPW128F931B2F3,SOUZOBJ12AB0186F2F,The Contours,Just A Little Misunderstanding,1966,2,85
6736,TRZGGIC128F92DE0A8,SOAVEOH12A8C133F30,The Contours,Just A Little Misunderstanding,1966,2,85
6737,TRJHIFW128F9309CF2,SOZCGWC12AB0183DAB,The Contours,Just A Little Misunderstanding,1966,2,85
6738,TRQNTYZ128F93442C9,SOOQYOE12AB0185CA8,Honeymoon Suite,Feel It Again,1995,16,34
6739,TRPCBDH128E07966BA,SOTSVFP12A67AE01BA,Honeymoon Suite,Feel It Again,1995,16,34
6740,TRLNPVN128F4285C12,SOLWAUN12A8C13A31B,Honeymoon Suite,Feel It Again,1995,16,34
6741,TRQNDYJ128F42BC59D,SOFEKBW12A8C137B37,Lonestar,Not A Day Goes By,2001,17,36
6742,TRQNKHQ128F42AC9BD,SOLQLOQ12A8C13D444,Tanya Tucker,Blood Red And Goin' Down,1975,9,74
6743,TRLJEBL128F42704D6,SOHKYEE12A8C1352C8,Tanya Tucker,Blood Red And Goin' Down,1975,9,74
6744,TRQNYMU12903CE3090,SOZSKXI12A8C144FB1,Jason Aldean,Johnny Cash,2007,16,68
6745,TRQPWYL12903CD7DCE,SORUIVE12AB0183615,Donna Fargo,It Do Feel Good,2002,2,98
6746,TRURYBN128F1459CFA,SOCCKOS12A6D4F89BD,Donna Fargo,It Do Feel Good,2002,2,98
6747,TRQPGMD128EF34280A,SOORPXN12A58A7771C,The Doors,People Are Strange,1967,9,12
6748,TRQPHYF128F1484C9F,SOFSEEW12A6D4F99DE,Ray Parker Jr.,I Don't Think That Man Should Sleep Alone,1987,7,68
6749,TRQPHAZ128F1485E4D,SOOHKAL12A6D4F9A2C,Rita Coolidge,We're All Alone,1977,20,7
6750,TREUNOS128F1484C63,SOYXWNF12A67AE0E3E,Rita Coolidge,We're All Alone,1977,20,7
6751,TRQPHQJ128F1477665,SONZZGR12A6D4F9CEE,Tears For Fears,Break It Down Again,1993,20,25
6752,TRQPREW128F42746BC,SOLWUKD12A8C138AFA,Twisted Sister,We're Not Gonna Take It,1984,15,21
6753,TRTJGNC128F933380C,SOOOLXL12AF72A1B61,Twisted Sister,We're Not Gonna Take It,1984,15,21
6754,TRXKNWS128F92E6495,SODIJDR12A8C140759,Twisted Sister,We're Not Gonna Take It,1984,15,21
6755,TRQPZEL128F92E311E,SOJQISG12AB017B2B2,Billy Ocean,Love Is Forever,1986,16,16
6756,TRQPUGM12903CA4A77,SOHISIR12D0219B1CA,Sean Paul,Temperature,2005,31,1
6757,TRQPUTX128F4262438,SOCMBEE12A8C131A30,Billy Gilman,Oklahoma,2000,13,63
6758,TRQPLHV128E0786D3B,SOYFPNH12A6701F86D,Billie Ray Martin,Your Loving Arms,1995,23,46
6759,TRQPEVG128F427A4D0,SOARVJQ12CF5F87C41,Aerosmith,I Don't Want To Miss A Thing,1998,20,1
6760,TRZRBKS128F426A65D,SOVKLNC12CF5F889B8,Aerosmith,I Don't Want To Miss A Thing,1998,20,1
6761,TREWXBS128F42AC713,SOMHRDZ12A8C13E331,Aerosmith,I Don't Want To Miss A Thing,1998,20,1
6762,TRDYLVO12903CBA760,SOTUIHR12CF5F892D7,Aerosmith,I Don't Want To Miss A Thing,1998,20,1
6763,TRQPJSV128F429405B,SOMSJIN12A8C13E090,Van Morrison,Jackie Wilson Said (I'm In Heaven When You Smile),1972,6,61
6764,TRQPJEA128F4285460,SOEWVAN12A58A7C90E,The Main Ingredient,I'm Better Off Without You,1970,2,91
6765,TRQPVSP128F92E6DCC,SORMEFW12A8C143CA7,Boyz II Men,4 Seasons Of Loneliness,1997,20,1
6766,TRQPDKR12903CA4436,SOAROKD12AB0184A9A,Elton John,Sacrifice,1989,17,18
6767,TRQPKQQ128F428E6ED,SOHTVJH12D021B1F60,R. Kelly,Bump N' Grind,1993,25,1
6768,TRDHGYI128F42B50D5,SOHCTGQ12D0219245E,R. Kelly,Bump N' Grind,1993,25,1
6769,TRQTGIL128F146D609,SOEQAHL12A6D4F6BE6,Bill Medley,Brown Eyed Woman,1995,11,43
6770,TRQTHIB128F92DA670,SOCURIZ12AAF3B1F83,Melanie,The Nickel Song,1999,10,35
6771,TRTNZIT128F934F4F3,SOMEJML12AB01873C9,Melanie,The Nickel Song,1999,10,35
6772,TRQTCRU128E0782591,SOBCHPB12A6310E9D7,Soul II Soul,Get A Life,1989,11,54
6773,TRTZASZ128EF3519C8,SOQOSUR12A6310D8D6,Soul II Soul,Get A Life,1989,11,54
6774,TRQTFUV128F426BFC7,SOEXGZW12A8C13B649,Billy Currington,Must Be Doin' Somethin' Right,2005,20,39
6775,TRQTIUV12903CBC90C,SOLBNWP12AB018A94F,Freddy Cannon,Teen Queen Of The Week,1962,2,92
6776,TRQTPDN128F4261E3D,SOFJJEZ12A8C13451B,The Cyrkle,Red Rubber Ball,1966,13,2
6777,TRJTTNG128F4269122,SOBAQVE12A8C133D9F,The Cyrkle,Red Rubber Ball,1966,13,2
6778,TRQTPBU128F92FE939,SOSUUOD12AB01809F2,Gene Chandler,I Fooled You This Time,1994,8,45
6779,TRTKIAR128E0791D0A,SOJVPZH12A67020E84,Gene Chandler,I Fooled You This Time,1994,8,45
6780,TRQTPZY128F92F37F9,SOJZMJL12AB017E604,Eric Carmen,Make Me Lose Control,1975,20,3
6781,TRKQBBV128F4288447,SOYKECG12A8C13968B,Eric Carmen,Make Me Lose Control,1975,20,3
6782,TRQTUIC128F92F1640,SOFCOGW12A8C1445D9,Dobie Gray,"The ""In"" Crowd",1965,9,13
6783,TRLJLQG128F9320A6F,SOJIMXP12A58A7E56A,Dobie Gray,"The ""In"" Crowd",1965,9,13
6784,TRJIEDZ128F4295B44,SOQHXBK12A58A7A47B,Dobie Gray,"The ""In"" Crowd",1965,9,13
6785,TRQTECL128F9314D77,SOPBKOF12AB017D40D,Usher,Trading Places,2008,17,45
6786,TRAJRIT128F92F4352,SOUVKXW12A8C1427AC,Usher,Trading Places,2008,17,45
6787,TRVRPPM128F92DFFAB,SOLKIYQ12A8C14701F,Usher,Trading Places,2008,17,45
6788,TRXQEYI128F92C4A37,SOLAUQX12A58A7B300,Usher,Trading Places,2008,17,45
6789,TRQTDFB128F427EAD7,SOGVANO12A58A78A86,The Jacksons,Nothin (That Compares 2 U),2004,7,77
6790,TRQTYXK128F426B9F7,SOPSSMU12A8C1323B4,The Cyrkle,Please Don't Ever Leave Me,1967,5,59
6791,TRQUHWH128F145BA52,SOXNUES12A6D4F770B,Kim Carnes,Mistaken Identity,1981,6,60
6792,TRQUFDB128F932EAF7,SOSCDFR12AF72A9547,The Tokens,Portrait Of My Love,1994,8,36
6793,TRQUQHQ128F425D8A3,SOVQDBV12A8C1363B3,Ferras,Hollywood's Not America,2008,10,62
6794,TRQUIHC128F42ADD0D,SOMZVGZ12A8C140EFF,Michael Jackson,Thriller,1982,18,4
6795,TREKSNP128F92F33B3,SOXBWPM12CF5F86F28,Michael Jackson,Thriller,1982,18,4
6796,TRQULOD12903CEC793,SOZMUWO12AB01879DC,Anita Bryant,Paper Roses,2005,17,5
6797,TRQUEYY128F932A8E9,SOROFKG12A58A7D067,Little River Band,Reminiscing,1978,20,3
6798,TRQUSUF128F424A022,SOMQKDT12D0219B1E4,Ne-Yo,Go On Girl,2007,3,96
6799,TRQUVCW128F1462584,SOPVAUN12A6D4F7B98,The Honeycombs,I Can't Stop,1990,7,48
6800,TRQUDMR12903CE0399,SOJTNUG12AB0189F4C,The Vogues,Till,1966,6,27
6801,TRPTYRR128F148B781,SOSIBPL12A6D4F9A9E,The Vogues,Till,1966,6,27
6802,TRQLWJV128F92FE931,SOIRFLD12AB01809E1,Gene Chandler,Duke Of Earl,1961,15,1
6803,TRNAAMK128F92F2ABE,SOQHOZP12A58A7CEB1,Gene Chandler,Duke Of Earl,1961,15,1
6804,TRVEJTZ12903CA367C,SOLFRNR12AB018296D,Gene Chandler,Duke Of Earl,1961,15,1
6805,TRQLFKE128F93285C5,SOOFLTG12AB017DB27,Marvin Gaye,I Heard It Through The Grapevine,1968,15,1
6806,TRNRFTT12903CC051D,SOJLJMB12AB018E116,Marvin Gaye,I Heard It Through The Grapevine,1968,15,1
6807,TRTEZMT128F92E24A1,SOUAQGQ12A8C14263B,Marvin Gaye,I Heard It Through The Grapevine,1968,15,1
6808,TRQLZSP12903CBAAC9,SOBSHIJ12A58A771E4,Cyndi Lauper,She Bop,1983,18,3
6809,TRUYHSK128F425B009,SOHSCDS12A8AE472B0,Cyndi Lauper,She Bop,1983,18,3
6810,TRQLIAY128F92ED753,SOAISXH12A8C142A60,David Cook,Permanent,2008,2,24
6811,TRQLIIM128F92D1717,SORRDAF12A8C1429E8,B.T. Express,Close To You,1975,4,82
6812,TRQLAHJ128F4290715,SOPSHKS12AF72A0B30,Elvis Presley,Promised Land,1975,13,14
6813,TRQLDTJ128F146E3E7,SOPRHZX12A58A80211,Nine Inch Nails,Only,2005,8,90
6814,TRYJZYD128E0788E85,SOGIIYJ12A8C14004B,Nine Inch Nails,Only,2005,8,90
6815,TRQECZU128F933DB17,SODPUZR12AB018947C,The Five Satins,In The Still Of The Nite,1996,5,81
6816,TRQEINO128F42AC982,SOIDVOQ12A8C137DA8,Ringo Starr,Oh My My,1973,14,5
6817,TRQETOB128F149F06E,SOXVOZU12A6D4FAAEE,Marvin Gaye,After The Dance,1976,5,74
6818,TRDCPXK128F427AA44,SOLQFOQ12A6701F571,Marvin Gaye,After The Dance,1976,5,74
6819,TRQELLR128F424EACF,SOFEOVT12A58A78DF3,3 Doors Down,It's Not My Time,2008,29,17
6820,TRUBZYZ128F422BE06,SOJCEPZ12A8AE4635E,3 Doors Down,It's Not My Time,2008,29,17
6821,TRQEVIS12903CF3552,SORCIBI12AC468BE84,Big Bopper,Little Red Riding Hood,1959,4,72
6822,TRQEOMM128F427BF96,SOSFKAN12A8C1344CB,Ginuwine,In Those Jeans,2003,20,8
6823,TRQJHBI128F93456CA,SODHFGA12AB0181F27,SWV,Weak,1992,26,1
6824,TRETDMY128F426057E,SOGARPJ12A8BEEEF17,SWV,Weak,1992,26,1
6825,TRQJHQE128F428ABA0,SOQPBAK12A8C13B2E4,Jim Reeves,I'm Gonna Change Everything,2000,2,95
6826,TRQJHJF128F1488BC3,SOVXUOK12A6D4F946A,Paula Abdul,My Love Is For Real,1995,13,28
6827,TRQJCBA128F148C0AC,SOJMFIF12A6D4F80EF,Michael Jackson,Farewell My Summer Love,1984,12,38
6828,TRJZDMO128F9342BCD,SODWDGW12AB018166D,Michael Jackson,Farewell My Summer Love,1984,12,38
6829,TRVLFHX128F149167D,SOOVGGD12A6D4F80F7,Michael Jackson,Farewell My Summer Love,1984,12,38
6830,TRQJQBY128F4289141,SOUOEVC12A8C13053A,Rick Springfield,Jessie's Girl,1981,32,1
6831,TRQJLRP128F4274F35,SOVHWCA12A8C133F26,U2,New Year's Day,1983,12,53
6832,TRYPCLX128F4277C53,SOEMFHS12A8C1349FF,U2,New Year's Day,1983,12,53
6833,TRQJOYY128F1462B94,SOULTKL12A6D4F7D76,Wet Willie,Keep On Smilin',1974,19,10
6834,TRQJKSH128F931A2B8,SOLSIVF12AB0186CE0,Jimmy McGriff,The Worm,1993,97,97
6835,TRLBLGI128F428FCEE,SOBYCBI12A8C13A7F7,Jimmy McGriff,The Worm,1993,97,97
6836,TREPFDE128F42961FE,SOJNIVX12A8C13B862,Jimmy McGriff,The Worm,1993,97,97
6837,TRQSGEL128F4242DFC,SOAXCEO12CF5F873BF,Toby Keith,A Little Too Late,2006,15,53
6838,TRQSRQS128F92FE93D,SODNSIX12AB0180A03,Gene Chandler,What Now,1978,8,40
6839,TRQSFYL128F9307745,SOPNIKV12D021B1F9C,Melanie,Bitter Bad,1973,10,36
6840,TRQSQIO128F42721C7,SOUROWN12A8C133FA5,The Manhattans,I Kinda Miss You,1989,8,46
6841,TRAPBZB128F4267A5A,SOVPERY12A8C133A07,The Manhattans,I Kinda Miss You,1989,8,46
6842,TRTWPKT128F4270A6F,SOEOJOU12A8C135878,The Manhattans,I Kinda Miss You,1989,8,46
6843,TRQSNFK128F427EFC4,SOGPROE12AB0186906,Jermaine Jackson,Let's Get Serious,1980,23,9
6844,TRAFAZM128F425C2F3,SOXOQJY12A67AE10D5,Jermaine Jackson,Let's Get Serious,1980,23,9
6845,TRPKOZK128F92C503A,SOHUGYC12A8C13E77C,Jermaine Jackson,Let's Get Serious,1980,23,9
6846,TRSUNHK128F92E909E,SOCRTTA12A6701E34C,Jermaine Jackson,Let's Get Serious,1980,23,9
6847,TRXJUNJ128F4293378,SOZCREX12A8C13B5ED,Jermaine Jackson,Let's Get Serious,1980,23,9
6848,TRQSPPS128F4284B6C,SODRTCN12D02192E61,Kenny Chesney,Big Star,2002,20,28
6849,TRQSEVJ128F4270571,SOJKLSU12A8C13400E,Marty Robbins,It's Your World,1995,9,51
6850,TRQSXGJ128F421494A,SOBSLLP12A6D4FA953,Brenda Holloway,Every Little Bit Hurts,1964,10,13
6851,TRUWGLC128F931F74F,SOPDNLC12A582918A0,Brenda Holloway,Every Little Bit Hurts,1964,10,13
6852,TRSVUNV12903CE985C,SOGJLWM12AC468E2EF,Brenda Holloway,Every Little Bit Hurts,1964,10,13
6853,TRYDNGV12903CD9FBD,SOIIEAV12AB0188D75,Brenda Holloway,Every Little Bit Hurts,1964,10,13
6854,TRQSYEE128F147CC5D,SOCHYVZ12A6D4F5908,Metallica,Enter Sandman,1991,20,16
6855,TRXZDQE128F42BA1D2,SOPZWSZ12A8C142482,Metallica,Enter Sandman,1991,20,16
6856,TRYTONQ128F42B77D1,SOZRSGF12A8C13E458,Metallica,Enter Sandman,1991,20,16
6857,TRQVWMD12903CAEF6A,SOOMANJ12AB0185EE4,Mary J. Blige,I Am,2009,20,55
6858,TRDCEMY12903CA5DF5,SOTJYFS12AB01838AD,Mary J. Blige,I Am,2009,20,55
6859,TRQVGBF128F42850D0,SOBBDBE12A8C135C77,Ronnie Milsap,Don't You Know How Much I Love You,1983,7,58
